SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location
Vacant/Abandoned Building,17-00801024,02/13/2017,Rear,,Open,SIDE AND REAR,Vacant,false,false,5757,S,ASHLAND,AVE,60636,1166656.65027587,1866535.43378625,16,7,67,41.78933950722675,-87.66446195112071,"(41.78933950722675, -87.66446195112071)"
Vacant/Abandoned Building,17-00812677,02/13/2017,Front,,Open,FRONT AND REAR,Vacant,true,false,8439,S,GILBERT,CT,60620,1172874.39001047,1848562.45998352,21,6,71,41.739884488748956,-87.6421930572845,"(41.739884488748956, -87.6421930572845)"
Vacant/Abandoned Building,17-00803392,02/13/2017,Front,,Open,THE SIDE WINDOW IS WIDE OPEN..,Vacant,false,true,7741,S,PAULINA,ST,60620,1166356.05787356,1853366.39756927,17,6,71,41.75320835419039,-87.66593882962206,"(41.75320835419039, -87.66593882962206)"
Vacant/Abandoned Building,17-00800399,02/13/2017,Front,,Open,FRONT AND REAR,Vacant,false,true,9142,S,AVALON,AVE,60619,1186131.81517573,1844610.17939,8,4,47,41.72873657069369,-87.59374461493057,"(41.72873657069369, -87.59374461493057)"
Vacant/Abandoned Building,17-00806245,02/13/2017,Front,,Open,FRONT,Vacant,false,true,8740,S,ESCANABA,AVE,60617,1196904.68986983,1847574.57441225,10,4,46,41.736610334740575,-87.55418359559168,"(41.736610334740575, -87.55418359559168)"
Vacant/Abandoned Building,17-00807078,02/13/2017,Front,,Open,,Vacant,true,true,506,N,MONTICELLO,AVE,60624,1151957.93602774,1903151.71003211,27,11,23,41.890120359318296,-87.71739508050516,"(41.890120359318296, -87.71739508050516)"
Vacant/Abandoned Building,17-00820071,02/14/2017,Front,,Open,BACK DOOR,Vacant,false,false,7319,S,ARTESIAN,AVE,60629,1161309.84917611,1856051.4908773,18,8,66,41.76068257848405,-87.68435712579942,"(41.76068257848405, -87.68435712579942)"
Vacant/Abandoned Building,17-00816794,02/14/2017,Rear,,Boarded,NONE,Vacant,false,false,6413,S,EBERHART,AVE,60637,1180680.831311,1862599.33301067,20,3,42,41.778227566321696,-87.61316099793919,"(41.778227566321696, -87.61316099793919)"
Vacant/Abandoned Building,17-00816612,02/14/2017,Rear,,Boarded,NONE,Vacant,false,false,6441,S,EBERHART,AVE,60637,1180685.031311,1862411.93301067,20,3,42,41.777713225916855,-87.61315135430483,"(41.777713225916855, -87.61315135430483)"
Vacant/Abandoned Building,17-00816656,02/14/2017,Rear,,Boarded,NONE,Vacant,false,false,6439,S,EBERHART,AVE,60637,1180684.731311,1862425.33301067,20,3,42,41.777750003720094,-87.61315204269407,"(41.777750003720094, -87.61315204269407)"
Vacant/Abandoned Building,17-00816837,02/14/2017,Rear,,Boarded,NONE,Vacant,false,false,6401,S,EBERHART,AVE,60637,1180679.031311,1862679.63301067,20,3,42,41.77844795870847,-87.61316513139343,"(41.77844795870847, -87.61316513139343)"
Vacant/Abandoned Building,17-00816721,02/14/2017,Rear,,Boarded,NO,Vacant,false,false,6437,S,EBERHART,AVE,60637,1180684.431311,1862438.73301067,20,3,42,41.77778678152312,-87.61315273108379,"(41.77778678152312, -87.61315273108379)"
Vacant/Abandoned Building,17-00813552,02/14/2017,Rear,,Open,REAR AND  FRONT   GARAGE DOOR MISSING,Vacant,false,true,6425,S,HONORE,ST,60636,1165116.48670437,1862068.06381228,15,7,67,41.77711321377712,-87.67023557024964,"(41.77711321377712, -87.67023557024964)"
Vacant/Abandoned Building,17-00817339,02/14/2017,Rear,,Boarded,REAR,Vacant,false,false,5434,S,SEELEY,AVE,60609,1163615.87838057,1868615.19678761,16,9,61,41.795111016443855,-87.67555316980744,"(41.795111016443855, -87.67555316980744)"
Vacant/Abandoned Building,17-00818127,02/14/2017,Front,,Open,FRONT DOOR,Vacant,false,false,1359,E,48TH,ST,60615,1186064.14001414,1873445.93066581,4,2,39,41.80786606860171,-87.5930833997733,"(41.80786606860171, -87.5930833997733)"
Vacant/Abandoned Building,17-00823024,02/14/2017,Rear,,Open,GARAGE,Vacant,false,true,7312,S,WOLCOTT,AVE,60636,1164953.00512185,1856184.96176699,17,7,67,41.76097264346464,-87.67100097698017,"(41.76097264346464, -87.67100097698017)"
Vacant/Abandoned Building,17-00817553,02/14/2017,Front,,Open,OPOSSUM AND RACCOONS LIVING IN THE PROPERTY,Vacant,false,false,7525,S,ST LAWRENCE,AVE,60619,1181538.0806878,1855244.97797974,6,6,69,41.75802673369948,-87.61024497730197,"(41.75802673369948, -87.61024497730197)"
Vacant/Abandoned Building,17-00832212,02/14/2017,Front,,Open,,Vacant,false,false,7843,S,MICHIGAN,AVE,60619,1178510.52927305,1853037.07892707,6,6,69,41.752037303665986,-87.6214075032995,"(41.752037303665986, -87.6214075032995)"
Vacant/Abandoned Building,17-00821734,02/14/2017,Rear,,Open,BACK DOOR,Vacant,false,true,6540,S,SANGAMON,ST,60621,1171100.58859239,1861462.51852288,6,7,68,41.775322810167516,-87.64831565914622,"(41.775322810167516, -87.64831565914622)"
Vacant/Abandoned Building,17-00821986,02/14/2017,Front,,Open,ALL WINDOWS -DOORS ARE OPEN -,Vacant,false,false,9008,S,WOODLAWN,AVE,60619,1185784.0000108,1845495.44000935,8,4,47,41.731174016530964,-87.59499090727992,"(41.731174016530964, -87.59499090727992)"
Vacant/Abandoned Building,17-00813645,02/14/2017,Front,,Open,FRONT,Vacant,false,false,13513,S,BURLEY,AVE,60633,1199773.54316701,1815959.83632568,10,4,55,41.649784750457975,-87.5447337050749,"(41.649784750457975, -87.5447337050749)"
Vacant/Abandoned Building,17-00819209,02/14/2017,Front,,Open,FRONT DOOR IS OPEN...,Vacant,false,false,9419,S,BURNSIDE,AVE,60619,1182690.8682054,1842540.25722112,9,6,44,41.72313689914043,-87.60641347915336,"(41.72313689914043, -87.60641347915336)"
Vacant/Abandoned Building,17-00820001,02/14/2017,Front,,Open,,Vacant,false,true,8744,S,EXCHANGE,AVE,60617,1197284.03998056,1847557.11998962,10,4,46,41.73655300579036,-87.55279439130466,"(41.73655300579036, -87.55279439130466)"
Vacant/Abandoned Building,17-00825885,02/14/2017,Garage,,Open,,Occupied,false,true,11544,S,ADA,ST,60643,1169402.76611305,1828204.40037066,34,5,53,41.68409464750984,-87.65549977738593,"(41.68409464750984, -87.65549977738593)"
Vacant/Abandoned Building,17-00826101,02/14/2017,Garage,,Boarded,,Vacant,false,false,11543,S,LOOMIS,ST,60643,1169070.14587229,1828202.23552586,34,5,53,41.68409588188942,-87.65671746123569,"(41.68409588188942, -87.65671746123569)"
Vacant/Abandoned Building,17-00827232,02/14/2017,Front,,Open,MAIN HOUSE AND COACH HOUSE,Vacant,false,true,30,E,123RD,ST,60628,1178647.14979459,1823413.21912605,9,5,53,41.67074234795184,-87.6218039130379,"(41.67074234795184, -87.6218039130379)"
Vacant/Abandoned Building,17-00827535,02/14/2017,Front,,Open,,Vacant,false,false,1506,W,115TH,ST,60643,1168154.47990785,1828466.95307125,34,22,75,41.684841997311175,-87.66006186489312,"(41.684841997311175, -87.66006186489312)"
Vacant/Abandoned Building,17-00838814,02/15/2017,Front,,Boarded,,Vacant,false,false,8713,S,EXCHANGE,AVE,60617,1197279.13998056,1847764.81998962,10,4,46,41.73712307301681,-87.55280544174289,"(41.73712307301681, -87.55280544174289)"
Vacant/Abandoned Building,17-00839604,02/15/2017,Rear,,Boarded,,Vacant,false,true,9151,S,RACINE,AVE,60620,1169931.57480467,1844099.68768081,21,22,73,41.72770235659032,-87.65310434194838,"(41.72770235659032, -87.65310434194838)"
Vacant/Abandoned Building,17-00840095,02/15/2017,Front,,Open,FRONT,Vacant,false,false,7823,S,EMERALD,AVE,60620,1172660.1793,1852886.966775,6,6,71,41.75175621815467,-87.64285075216844,"(41.75175621815467, -87.64285075216844)"
Vacant/Abandoned Building,17-00840647,02/15/2017,,,Open,,Vacant,false,false,7842,S,EMERALD,AVE,60620,1172665.9793,1852672.366775,17,6,71,41.7511672005953,-87.64283580919489,"(41.7511672005953, -87.64283580919489)"
Vacant/Abandoned Building,17-00840703,02/15/2017,Front,,Open,,Vacant,false,false,7840,S,EMERALD,AVE,60620,1172665.3793,1852694.966775,17,6,71,41.75122923110021,-87.64283734324681,"(41.75122923110021, -87.64283734324681)"
Vacant/Abandoned Building,17-00848017,02/15/2017,Front,,Open,REAR DOOR,Vacant,false,false,7302,S,LANGLEY,AVE,60619,1182157.9926209,1856753.09840002,6,3,69,41.76215085057214,-87.60792648100438,"(41.76215085057214, -87.60792648100438)"
Vacant/Abandoned Building,17-00840430,02/15/2017,Front,,Open,,Vacant,false,false,7844,S,EMERALD,AVE,60620,1172666.5793,1852649.766775,17,6,71,41.751105170089716,-87.64283427514513,"(41.751105170089716, -87.64283427514513)"
Vacant/Abandoned Building,17-00837046,02/15/2017,,,,,,,,2135,N,LAPORTE,AVE,60639,1143044.27258488,1913743.03107566,36,25,19,41.91935503823244,-87.74986590271216,"(41.91935503823244, -87.74986590271216)"
Vacant/Abandoned Building,17-00837585,02/15/2017,Garage,,Open,ALLEY,Vacant,false,true,5835,W,63RD,PL,60638,1138609.54072936,1861827.44718107,13,8,64,41.776972700175364,-87.76741691864741,"(41.776972700175364, -87.76741691864741)"
Vacant/Abandoned Building,17-00838128,02/15/2017,,,,,,,,1128,W,111TH,PL,60643,1170792.24621268,1830860.45997425,34,22,75,41.69135319468992,-87.65033623011868,"(41.69135319468992, -87.65033623011868)"
Vacant/Abandoned Building,17-00843303,02/15/2017,Front,,Open,FRONT AND BACK DOOR,Vacant,false,true,7939,S,ESCANABA,AVE,60617,1196886.49397156,1852883.62869465,7,4,46,41.75117923969919,-87.55407411881642,"(41.75117923969919, -87.55407411881642)"
Vacant/Abandoned Building,17-00844344,02/15/2017,Front,,Open,ALLA ROUND,Vacant,false,true,8850,S,LONGWOOD,DR,60643,1164389.07110216,1846058.59087415,19,22,72,41.733196288821844,-87.67335250393963,"(41.733196288821844, -87.67335250393963)"
Vacant/Abandoned Building,17-00846287,02/15/2017,Front,,Open,BOARDS FALLING OFF DOORS AND WINDOWS,Vacant,true,false,11024,S,EDBROOKE,AVE,60628,1179204.22730904,1831893.23572276,9,5,49,41.69400012192311,-87.61950791183287,"(41.69400012192311, -87.61950791183287)"
Vacant/Abandoned Building,17-00853999,02/16/2017,Front,,Open,,Vacant,false,false,1505,N,LUNA,AVE,60651,1139060.27942069,1909458.93878936,37,25,25,41.90767244693511,-87.76460819999646,"(41.90767244693511, -87.76460819999646)"
Vacant/Abandoned Building,17-00872210,02/16/2017,Rear,,Open,REAR ENTRY UNDER PORCH,Vacant,false,true,1231,N,HARDING,AVE,60651,1149826.08941441,1907916.09157205,37,25,23,41.90323603845399,-87.72510020858748,"(41.90323603845399, -87.72510020858748)"
Vacant/Abandoned Building,17-00860785,02/16/2017,Front,,Open,FRONT DOOR,Vacant,true,true,6320,S,WOLCOTT,AVE,60636,1164770.28059888,1862748.57731751,15,7,67,41.77898795073929,-87.67148555827332,"(41.77898795073929, -87.67148555827332)"
Vacant/Abandoned Building,17-00874249,02/16/2017,Front,,Open,"FRONT, WINDOW",Vacant,true,true,6741,S,WABASH,AVE,60637,1177885.98010182,1860328.81721267,6,3,69,41.772060804668136,-87.6234756755264,"(41.772060804668136, -87.6234756755264)"
Vacant/Abandoned Building,17-00866595,02/16/2017,Front,,Boarded,,Vacant,true,false,8732,S,THROOP,ST,60620,1169186.75469882,1846865.68137567,21,22,71,41.73530876311967,-87.65575298025381,"(41.73530876311967, -87.65575298025381)"
Vacant/Abandoned Building,17-00868330,02/16/2017,Garage,,Open,GARAGE,Vacant,true,true,2737,S,KOMENSKY,AVE,60623,1149822.42061214,1885493.36459715,22,10,30,41.84170557507647,-87.72569674041564,"(41.84170557507647, -87.72569674041564)"
Vacant/Abandoned Building,17-00853162,02/16/2017,Rear,,Open,REAR,Vacant,false,false,5648,S,DAMEN,AVE,60636,1163989.86583299,1867197.08512855,15,7,67,41.7912116791344,-87.67422162005668,"(41.7912116791344, -87.67422162005668)"
Vacant/Abandoned Building,17-00853202,02/16/2017,Rear,,Open,REAR,Vacant,true,false,5535,S,JUSTINE,ST,60636,1166954.88011891,1867930.78759696,16,7,67,41.793162154056255,-87.66332856378553,"(41.793162154056255, -87.66332856378553)"
Vacant/Abandoned Building,17-00861848,02/16/2017,,,,,,,,5730,S,SANGAMON,ST,60621,1170954.73788846,1866832.8629787,16,7,68,41.79006284647943,-87.64869357682991,"(41.79006284647943, -87.64869357682991)"
Vacant/Abandoned Building,17-00871895,02/16/2017,Front,,Open,FRONT DOOR,Vacant,false,true,4821,W,JACKSON,BLVD,60644,1144243.539475,1898233.782725,29,15,25,41.876773440124246,-87.74584978905752,"(41.876773440124246, -87.74584978905752)"
Vacant/Abandoned Building,17-00863510,02/16/2017,Front,,Open,FRONT AND BACK,Vacant,false,false,7649,S,PAXTON,AVE,60649,1192195.13183391,1854677.87478973,7,4,43,41.75621811141779,-87.57120705417114,"(41.75621811141779, -87.57120705417114)"
Vacant/Abandoned Building,17-00864140,02/16/2017,Front,,Open,"KEEP STEALING FRONT DOOR, LEAVING DOOR WIDE OPEN",Vacant,false,true,5155,S,EMERALD,AVE,60609,1172179.08200902,1870680.26280452,20,9,61,41.80059368279882,-87.64409115318163,"(41.80059368279882, -87.64409115318163)"
Vacant/Abandoned Building,17-00871871,02/16/2017,Front,,Open,BOARDS REMOVED FROM REAR DOOR,Vacant,false,true,4817,W,JACKSON,BLVD,60644,1144259.339475,1898234.082725,28,15,25,41.87677396657623,-87.7457917681183,"(41.87677396657623, -87.7457917681183)"
Vacant/Abandoned Building,17-00863893,02/16/2017,Rear,,Open,REAR DOORWAY,Vacant,false,false,29,N,LOTUS,AVE,60644,1139954.61997664,1899694.18942211,29,15,25,41.88086046409191,-87.76156186981952,"(41.88086046409191, -87.76156186981952)"
Vacant/Abandoned Building,17-00858542,02/16/2017,Front,,Open,SIDE DOOR,Vacant,false,false,2136,W,BELMONT,AVE,60618,1161550.97349425,1921229.40492791,32,19,5,41.93953248230679,-87.68166057490423,"(41.93953248230679, -87.68166057490423)"
Vacant/Abandoned Building,17-00860092,02/16/2017,,,,,,,,141,W,111TH,ST,60628,1177246.30320384,1831345.47572671,34,5,49,41.69254129102886,-87.62669278087628,"(41.69254129102886, -87.62669278087628)"
Vacant/Abandoned Building,17-00860161,02/16/2017,,,,,,,,8814,S,HAMILTON,AVE,60643,1163566.20820041,1846169.82989049,19,22,72,41.733518821261136,-87.67636394900575,"(41.733518821261136, -87.67636394900575)"
Vacant/Abandoned Building,17-00865232,02/16/2017,,,,,,,,10756,S,GREEN BAY,AVE,60617,1200533.09780347,1834239.28991836,10,4,52,41.699926330148564,-87.54134004386034,"(41.699926330148564, -87.54134004386034)"
Vacant/Abandoned Building,17-00865961,02/16/2017,Front,,Open,UNKNOWN,Vacant,false,false,4352,N,KEYSTONE,AVE,60641,1148511.160069,1928578.73671022,39,17,16,41.959961647419554,-87.72939562481783,"(41.959961647419554, -87.72939562481783)"
Vacant/Abandoned Building,17-00866582,02/16/2017,Front,,Open,,Vacant,false,true,9514,S,INDIANA,AVE,60628,1179262.85008843,1841933.83846996,9,5,49,41.72155155594936,-87.61898832747029,"(41.72155155594936, -87.61898832747029)"
Vacant/Abandoned Building,17-00890960,02/17/2017,Front,,Open,,Vacant,false,false,4903,W,WALTON,ST,60651,1143498.44501114,1905863.10328345,37,15,25,41.89772316721114,-87.74839462856839,"(41.89772316721114, -87.74839462856839)"
Vacant/Abandoned Building,17-00886340,02/17/2017,Front,,Open,FRONT,Vacant,false,false,9622,S,HALSTED,ST,60628,1172674.95809742,1840950.47940042,21,22,73,41.71900055283184,-87.64314737258965,"(41.71900055283184, -87.64314737258965)"
Vacant/Abandoned Building,17-00891271,02/17/2017,Front,,Open,FRONT,Vacant,true,false,6131,S,ARTESIAN,AVE,60629,1161090.01751401,1863935.19118498,16,8,66,41.78232111882417,-87.68494499091766,"(41.78232111882417, -87.68494499091766)"
Vacant/Abandoned Building,17-00887169,02/17/2017,Front,,Open,BASEMENT AND REAR DOOR,Vacant,false,false,8229,S,JUSTINE,ST,60620,1167435.96807928,1850157.31493114,21,6,71,41.744379126066086,-87.66207310886693,"(41.744379126066086, -87.66207310886693)"
Vacant/Abandoned Building,17-00881991,02/17/2017,,,,,,,,6220,S,PAULINA,ST,60636,1166074.64330366,1863451.01200863,15,7,67,41.7808878730344,-87.66668367453576,"(41.7808878730344, -87.66668367453576)"
Vacant/Abandoned Building,17-00888772,02/17/2017,Front,,Boarded,,Vacant,false,false,8917,S,NORMAL,AVE,60620,1174528.03727229,1845809.79618705,21,22,71,41.7322942142996,-87.63621603517939,"(41.7322942142996, -87.63621603517939)"
Vacant/Abandoned Building,17-00889086,02/17/2017,Front,,Open,,Vacant,false,false,6337,S,HERMITAGE,AVE,60636,1165758.7905709,1862661.94317973,15,7,67,41.77872928058685,-87.66786404271107,"(41.77872928058685, -87.66786404271107)"
Vacant/Abandoned Building,17-00881574,02/17/2017,Front,,Open,FRONT AND BACK,Vacant,true,false,5643,S,RACINE,AVE,60636,1169283.10229372,1867363.08359676,16,7,68,41.79155419902168,-87.65480764581928,"(41.79155419902168, -87.65480764581928)"
Vacant/Abandoned Building,17-00895220,02/17/2017,Front,,Open,REAR,Vacant,false,false,7342,S,UNIVERSITY,AVE,60619,1185152.86578358,1856558.64960145,5,3,69,41.76154743577492,-87.59695611825053,"(41.76154743577492, -87.59695611825053)"
Vacant/Abandoned Building,17-00880271,02/17/2017,Front,,Open,FRONT AND REAR DOORS,Vacant,false,false,6833,S,MARSHFIELD,AVE,60636,1166520.49013354,1859395.19430506,17,7,67,41.76974868908854,-87.66516463842777,"(41.76974868908854, -87.66516463842777)"
Vacant/Abandoned Building,17-00893757,02/17/2017,Front,,Open,FRONT,Vacant,false,true,1434,W,72ND,PL,60636,1167903.37040942,1856667.56088573,17,7,67,41.7622341139052,-87.66017384861661,"(41.7622341139052, -87.66017384861661)"
Vacant/Abandoned Building,17-00890562,02/17/2017,Front,,Open,FRONT DOOR,Vacant,false,true,8018,S,AVALON,AVE,60619,1185937.82618908,1852081.07916907,8,4,45,41.74924207392026,-87.59422018853783,"(41.74924207392026, -87.59422018853783)"
Vacant/Abandoned Building,17-00891107,02/17/2017,Front,,Open,ALL AROUND,Vacant,false,true,1410,W,113TH,PL,60643,1168927.73417564,1829451.15298577,34,22,75,41.687526188661984,-87.65720290523403,"(41.687526188661984, -87.65720290523403)"
Vacant/Abandoned Building,17-00895918,02/17/2017,Rear,,Open,REAR,Vacant,false,false,1941,W,ROSCOE,ST,60657,1162799.40872508,1922587.86856795,32,19,5,41.943234048283024,-87.6770339939967,"(41.943234048283024, -87.6770339939967)"
Vacant/Abandoned Building,17-00899314,02/17/2017,Front,,Open,FRONT METAL DOORS ARE OPEN,Vacant,false,false,11000,S,MICHIGAN,AVE,60628,1178852.49073425,1832044.4320108,9,5,49,41.694423017860714,-87.62079112091729,"(41.694423017860714, -87.62079112091729)"
Vacant/Abandoned Building,17-00905224,02/18/2017,Front,,Open,FRONT DOOR,Vacant,false,true,4160,S,WENTWORTH,AVE,60609,1175623.08186621,1877306.96990735,3,9,37,41.81870150971542,-87.63126243420638,"(41.81870150971542, -87.63126243420638)"
Vacant/Abandoned Building,17-00905281,02/18/2017,Rear,,Open,FRONT DOOR,Vacant,false,true,4152,S,WENTWORTH,AVE,60609,1175622.18186621,1877350.16990735,3,9,37,41.818820074530585,-87.63126444087864,"(41.818820074530585, -87.63126444087864)"
Vacant/Abandoned Building,17-00906319,02/18/2017,Rear,,Open,BACK DOOR,Vacant,false,true,7914,S,SACRAMENTO,AVE,60652,1157754.04990869,1851959.81386873,18,8,70,41.74952725131951,-87.69750022163633,"(41.74952725131951, -87.69750022163633)"
Vacant/Abandoned Building,17-00908523,02/18/2017,Front,,Open,"FRONT DOOR IS OPEN, AND WINDOWS",Vacant,false,true,7447,S,EMERALD,AVE,60621,1172587.95399782,1855559.75080371,6,7,68,41.759092264700485,-87.6430368352453,"(41.759092264700485, -87.6430368352453)"
Vacant/Abandoned Building,17-00916528,02/18/2017,Front,,Open,FRONT AND REAR,Vacant,false,true,9016,S,JEFFERY,BLVD,60617,1191082.63852053,1845583.63153022,8,4,48,41.73128965586065,-87.5755775208643,"(41.73128965586065, -87.5755775208643)"
Vacant/Abandoned Building,17-00908542,02/18/2017,Front,,Open,"FRONT, REAR AND SIDE",Vacant,false,true,1417,E,71ST,ST,60619,1186979.24360147,1858212.77917548,8,3,43,41.76604341885313,-87.59020998847244,"(41.76604341885313, -87.59020998847244)"
Vacant/Abandoned Building,17-00908660,02/18/2017,Rear,,Open,A MAN COMES AND PUTS HIS DOG IN THE GARAGE,Vacant,false,false,8238,S,HOUSTON,AVE,60617,1197919.94739557,1850930.29450458,7,4,46,41.745793402346884,-87.5503522482782,"(41.745793402346884, -87.5503522482782)"
Vacant/Abandoned Building,17-00908690,02/18/2017,Front,,Open,FRONT DOOR,Vacant,false,true,8233,S,HOUSTON,AVE,60617,1197918.94739557,1850963.69450458,7,4,46,41.745885079368875,-87.5503547987848,"(41.745885079368875, -87.5503547987848)"
Vacant/Abandoned Building,17-00913865,02/18/2017,Front,,Open,VARIOUS,Vacant,false,false,1136,N,FRANCISCO,AVE,60622,1156846.4399237,1907423.93418813,26,12,24,41.90174603113495,-87.69932625606565,"(41.90174603113495, -87.69932625606565)"
Vacant/Abandoned Building,17-00936021,02/19/2017,Rear,,Open,,Vacant,false,true,704,E,91ST,PL,60619,1182528.56601992,1844458.76508173,8,6,44,41.72840527198945,-87.60694867278741,"(41.72840527198945, -87.60694867278741)"
Vacant/Abandoned Building,17-00960435,02/20/2017,Rear,,Open,REAR,Vacant,true,false,5330,S,BISHOP,ST,60609,1167571.93317367,1869397.23331168,20,9,61,41.7971730341041,-87.66102383800349,"(41.7971730341041, -87.66102383800349)"
Vacant/Abandoned Building,17-00955353,02/20/2017,Rear,,Open,DOOR RAR,Vacant,false,true,1023,N,SPRINGFIELD,AVE,60651,1150198.44369909,1906545.52802041,37,11,23,41.89946782224059,-87.72376823550462,"(41.89946782224059, -87.72376823550462)"
