,SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,FIPS
693,Vacant/Abandoned Building,17-01267720,3/7/17,Front,,Open,FRONT/REAR DOOR-MISSING,Vacant,FALSE,TRUE,5351,S,PEORIA,ST,60609,1171212.74,1869233.068,20,9,61,41.79664363,-87.64767736,"(41.79664363243668, -87.64767736399192)",170316121001027
694,Vacant/Abandoned Building,17-01273638,3/7/17,Rear,,Boarded,,Vacant,FALSE,FALSE,8913,S,NORMAL,AVE,60620,1174527.337,1845835.696,21,22,71,41.7323653,-87.63621783,"(41.7323653029056, -87.63621783108337)",170317115001031
695,Vacant/Abandoned Building,17-01264020,3/7/17,Front,,Open,"OPEN GROUND LEVEL REAR PORCH WINDOW WITH ACCESS TO BASEMENT CATS OBSERVED EXITING BUILDING THROUGH OPEN WINDOW, PLYWOOD REMOVED FROM PREVIOUS BOARD UP, GARAGE HAS ROTTING/MISSING SOFFIT/FASCIA",Vacant,FALSE,FALSE,3313,N,KENNETH,AVE,60641,1146130.181,1921654.384,30,17,16,41.94100636,-87.73832603,"(41.94100635905131, -87.73832602568166)",170311612002008
696,Vacant/Abandoned Building,17-01264540,3/7/17,Rear,,Open,REAR,Vacant,FALSE,TRUE,4234,S,DREXEL,BLVD,60653,1182890.339,1876958.167,4,2,36,41.81757833,-87.60461468,"(41.81757833476708, -87.60461468061217)",170318364003029
697,Vacant/Abandoned Building,17-01267097,3/7/17,Front,,Open,FRONT AND BACK,Vacant,FALSE,TRUE,9723,S,MERRILL,AVE,60617,1192376.94,1840911.117,7,4,51,41.71843646,-87.57098768,"(41.71843645702715, -87.57098768341808)",170315103004001
698,Vacant/Abandoned Building,17-01267519,3/7/17,Front,,Open,,Vacant,FALSE,TRUE,5333,S,HARLEM,AVE,60638,1129245.124,1868252.74,23,8,56,41.79476892,-87.80160181,"(41.79476892009159, -87.80160181007675)",170315609006006
699,Vacant/Abandoned Building,17-01268048,3/7/17,,,,,,,,2726,N,MELVINA,AVE,60639,1134605.391,1917464.821,30,25,19,41.92972143,-87.78078385,"(41.92972142929485, -87.78078385048138)",170311906011016
700,Vacant/Abandoned Building,17-01269580,3/7/17,,,,,,,,1822,N,WOLCOTT,AVE,60622,1163400.117,1912157.716,32,14,22,41.91460043,-87.67512039,"(41.91460043255167, -87.67512038849571)",170318310002023
701,Vacant/Abandoned Building,17-01270179,3/7/17,,,,,,,,9956,S,PARNELL,AVE,60628,1174387.254,1838869.028,9,22,73,41.71325092,-87.63693747,"(41.71325091623401, -87.63693747325561)",170317305004054
702,Vacant/Abandoned Building,17-01270180,3/7/17,,,,,,,,9924,S,MORGAN,ST,60643,1171400.37,1839009.7,34,22,73,41.71370271,-87.64787236,"(41.713702712827164, -87.6478723600792)",170317306002000
703,Vacant/Abandoned Building,17-01271068,3/7/17,,,,,,,,1916,S,SAWYER,AVE,60623,1154999.046,1890416.561,24,10,29,41.85511333,-87.70656819,"(41.8551133289699, -87.70656819151311)",170318416001016
704,Vacant/Abandoned Building,17-01272984,3/7/17,Front,,Boarded,,Vacant,FALSE,FALSE,229,W,110TH,PL,60628,1176715.101,1831664.908,34,5,49,41.6934298,-87.62862803,"(41.69342980118241, -87.6286280251961)",170314910002017
705,Vacant/Abandoned Building,17-01275946,3/7/17,Front,,Open,,Vacant,FALSE,FALSE,3563,W,CORTLAND,ST,60647,1152354.52,1912395.357,1,14,22,41.91547798,-87.71569422,"(41.91547798463339, -87.71569422349496)",170312228001005
706,Vacant/Abandoned Building,17-01279904,3/7/17,Front,,Open,REAR,Vacant,FALSE,FALSE,7741,S,HOYNE,AVE,60620,1163708.876,1853286.297,18,6,71,41.75304449,-87.67564202,"(41.753044486622215, -87.67564202390682)",170317104005022
707,Vacant/Abandoned Building,17-01289702,3/8/17,Front,,Open,FRONT DOOR AND FRONT WINDOWS OPEN,Vacant,FALSE,FALSE,6562,S,ROSS,AVE,60621,1175956.419,1861474.297,20,7,68,41.77524761,-87.6305145,"(41.77524761225995, -87.63051449709816)",170316809003004
708,Vacant/Abandoned Building,17-01280472,3/8/17,Front,,Open,,Vacant,FALSE,FALSE,3500,W,WALNUT,ST,60624,1153009.203,1901464.77,28,11,27,41.88547045,-87.71357907,"(41.885470453217216, -87.71357907070485)",170318368001025
709,Vacant/Abandoned Building,17-01280474,3/8/17,Front,,Open,REAR,Vacant,FALSE,FALSE,3504,W,WALNUT,ST,60624,1152982.203,1901465.87,28,11,27,41.88547401,-87.71367819,"(41.88547400677216, -87.71367819121359)",170318368001025
710,Vacant/Abandoned Building,17-01282701,3/8/17,Front,,Boarded,,Vacant,FALSE,FALSE,1158,S,RACINE,AVE,60607,1168551.045,1894989.357,28,12,28,41.86737924,-87.65669408,"(41.86737923972633, -87.65669407970934)",170318333001036
711,Vacant/Abandoned Building,17-01291284,3/8/17,Rear,,Open,REAR,Vacant,FALSE,TRUE,7740,S,DR MARTIN LUTHER KING JR,DR,60619,1180246.441,1853776.988,6,6,69,41.7540281,-87.61502358,"(41.754028102514305, -87.61502357867818)",170316913002000
712,Vacant/Abandoned Building,17-01294000,3/8/17,Front,,Open,"FRONT, REAR AND SIDE",Vacant,FALSE,TRUE,7035,S,MAY,ST,60621,1169867.633,1858146.067,6,7,68,41.76624892,-87.6529317,"(41.76624891518887, -87.65293170031138)",170316811005015
713,Vacant/Abandoned Building,17-01280489,3/8/17,Front,,Open,REAR,Vacant,FALSE,FALSE,3506,W,WALNUT,ST,60624,1152968.603,1901466.47,28,11,27,41.88547592,-87.71372812,"(41.88547592270402, -87.7137281173678)",170318368001025
714,Vacant/Abandoned Building,17-01289716,3/8/17,Front,,Open,FRONT DOOR AND FRONT WINDOWS OPEN,Vacant,FALSE,FALSE,6548,S,ROSS,AVE,60621,1175984.456,1861574.598,20,7,68,41.77552222,-87.63040871,"(41.775522221491585, -87.63040871318917)",170316809003004
715,Vacant/Abandoned Building,17-01283669,3/8/17,Rear,,Open,,Vacant,FALSE,FALSE,5143,S,MAY,ST,60609,1169524.091,1870702.523,20,9,61,41.80071278,-87.65382719,"(41.80071277525065, -87.65382719426199)",170316120001004
716,Vacant/Abandoned Building,17-01283400,3/8/17,Front,,Open,,Occupied,FALSE,FALSE,126,N,KILBOURN,AVE,60624,1146372.536,1900242.513,28,11,26,41.88224538,-87.73798152,"(41.882245377327166, -87.73798152477195)",170312604001031
717,Vacant/Abandoned Building,17-01286880,3/8/17,Rear,,Open,,Vacant,FALSE,FALSE,7955,S,LAFLIN,ST,60620,1167718.888,1851941.723,21,6,71,41.74926973,-87.66098537,"(41.74926973194524, -87.66098536651955)",170317106002005
718,Vacant/Abandoned Building,17-01282299,3/8/17,Front,,Open,,Vacant,FALSE,TRUE,13335,S,BUFFALO,AVE,60633,1200095.824,1817144.821,10,4,55,41.65302839,-87.54351487,"(41.65302838909562, -87.54351486660086)",170315501004006
719,Vacant/Abandoned Building,17-01282798,3/8/17,Front,,Open,,Vacant,FALSE,TRUE,1922,N,LOWELL,AVE,60639,1147084.798,1912417.104,35,25,20,41.91564017,-87.73505431,"(41.91564016957128, -87.73505431112233)",170318312002012
720,Vacant/Abandoned Building,17-01283963,3/8/17,Front,,Open,FRONT AND REAR,Vacant,FALSE,FALSE,7844,S,DOBSON,AVE,60619,1184581.786,1853207.291,8,6,69,41.75236437,-87.59915398,"(41.752364371447, -87.59915397607553)",170316915002026
721,Vacant/Abandoned Building,17-01285221,3/8/17,Garage,,Open,,Vacant,FALSE,TRUE,1143,W,111TH,PL,60643,1170691.546,1830857.96,34,22,75,41.69134852,-87.65070498,"(41.69134852475677, -87.65070497574135)",170317506003005
722,Vacant/Abandoned Building,17-01285972,3/8/17,Front,,Boarded,NOT OPEN,Vacant,FALSE,FALSE,2227,N,KEYSTONE,AVE,60639,1149018.323,1914496.432,35,25,20,41.92130881,-87.72789671,"(41.921308807016516, -87.72789670731191)",170312004023002
723,Vacant/Abandoned Building,17-01287263,3/8/17,Front,,Open,,Vacant,FALSE,FALSE,5318,S,KEDZIE,AVE,60632,1155951.595,1869113.58,14,8,63,41.79663614,-87.70364498,"(41.7966361402487, -87.70364497981329)",170316303002017
724,Vacant/Abandoned Building,17-01287711,3/8/17,,,,,,,,2222,S,DRAKE,AVE,60623,1153049.961,1888944.018,22,10,30,41.85111132,-87.71376125,"(41.85111131578534, -87.71376124884327)",170313007001006
725,Vacant/Abandoned Building,17-01288135,3/8/17,Front,,Open,FRONT DOOR,Vacant,FALSE,TRUE,4204,W,THOMAS,ST,60651,1148152.821,1907003.327,37,11,23,41.90076371,-87.73127005,"(41.90076370902771, -87.73127005203958)",170318421004011
726,Vacant/Abandoned Building,17-01290934,3/8/17,Front,,Boarded,"ALL OVER FRONT, REAR & CLIMBED OUT OF SIDE WINDOW",Vacant,FALSE,TRUE,701,N,RIDGEWAY,AVE,60624,1151261.725,1904416.847,27,11,23,41.89360571,-87.71991869,"(41.893605711040394, -87.7199186863901)",170312315006017
727,Vacant/Abandoned Building,17-01293018,3/8/17,Front,,Open,REAR,Vacant,FALSE,TRUE,4513,W,WASHINGTON,BLVD,60624,1146298.736,1900115.013,28,11,26,41.88189691,-87.73825577,"(41.881896907037245, -87.73825576788253)",170312604001040
728,Vacant/Abandoned Building,17-01315762,3/9/17,Front,,Open,1ST LEVEL /WEST SIDE OF BUILDING,Vacant,FALSE,FALSE,2723,W,CONGRESS,PKWY,60612,1158214.431,1897652.007,28,11,27,41.87490312,-87.69456864,"(41.874903122588904, -87.69456863887898)",170318374002017
729,Vacant/Abandoned Building,17-01308006,3/9/17,Garage,,Open,"GARAGE, FRONT",Occupied,FALSE,TRUE,6122,S,CHAMPLAIN,AVE,60637,1181619.395,1864559.961,20,3,42,41.78358609,-87.60965973,"(41.783586094173984, -87.60965972562452)",170314205001012
730,Vacant/Abandoned Building,17-01312623,3/9/17,Rear,,Open,,Vacant,FALSE,TRUE,4733,S,PAULINA,ST,60609,1165807.942,1873319.495,20,9,61,41.80797386,-87.66738118,"(41.80797385531806, -87.6673811812064)",170316113003004
731,Vacant/Abandoned Building,17-01322829,3/9/17,Front,,Open,FRONT AND REAR,Vacant,FALSE,TRUE,700,S,WINCHESTER,AVE,60612,1163562.236,1897039.364,27,12,28,41.87311109,-87.67495099,"(41.87311108664271, -87.67495099055017)",170318382002006
732,Vacant/Abandoned Building,17-01311037,3/9/17,Rear,,Open,BACK DOOR OPEN ON THE 1ST FLOOR,Vacant,FALSE,FALSE,6433,S,ABERDEEN,ST,60621,1170087.753,1862145.898,16,7,68,41.77722016,-87.65200874,"(41.777220164016, -87.65200874061486)",170316810001006
733,Vacant/Abandoned Building,17-01310734,3/9/17,Front,,Open,"FIRST FLOOR WINDOWS ON THE NORTH, SOUTH AND WEST SIDES OF THE BUILDING.",Vacant,FALSE,FALSE,203,N,PARKSIDE,AVE,60644,1138560.398,1900921.589,29,15,25,41.88425398,-87.76665167,"(41.88425398455332, -87.76665166674012)",170312520001008
734,Vacant/Abandoned Building,17-01303757,3/9/17,,,,,,,,1928,S,SAWYER,AVE,60623,1155001.346,1890335.861,24,10,29,41.85489183,-87.70656191,"(41.854891832953705, -87.70656191158767)",170318416001016
735,Vacant/Abandoned Building,17-01304363,3/9/17,Front,,Open,,Vacant,FALSE,FALSE,155,W,BRAYTON,ST,60628,1177496.15,1821209.871,9,5,53,41.66472201,-87.62608266,"(41.66472201335346, -87.62608265603848)",170315305021030
736,Vacant/Abandoned Building,17-01305353,3/9/17,Front,,Boarded,BE,Vacant,FALSE,FALSE,3010,W,111TH,ST,60655,1158180.81,1830860.604,19,22,74,41.69161872,-87.69650831,"(41.69161871987673, -87.69650830676392)",170317401004010
737,Vacant/Abandoned Building,17-01307688,3/9/17,Front,,Open,,Vacant,FALSE,FALSE,9725,S,MERRILL,AVE,60617,1192377.34,1840897.317,7,4,51,41.71839858,-87.57098667,"(41.718398578728774, -87.57098666594659)",170315103004001
738,Vacant/Abandoned Building,17-01309224,3/9/17,Front,,Open,SIDE WINDOWS ARE OPEN,Vacant,FALSE,TRUE,12201,S,HARVARD,AVE,60628,1176154.651,1824015.93,34,5,53,41.6724524,-87.63090827,"(41.6724523958162, -87.63090827325846)",170315305013017
739,Vacant/Abandoned Building,17-01310670,3/9/17,Front,,Open,,Vacant,FALSE,FALSE,8257,S,BUFFALO,AVE,60617,1199580.179,1850708.211,7,4,46,41.74514237,-87.54427644,"(41.74514237238156, -87.54427644283834)",170314601001025
740,Vacant/Abandoned Building,17-01314749,3/9/17,Garage,,Open,NO DOOR,Vacant,FALSE,TRUE,1040,N,AVERS,AVE,60651,1150528.294,1906665.242,37,11,23,41.89978989,-87.72255356,"(41.899789891814905, -87.72255355976685)",170312312004013
741,Vacant/Abandoned Building,17-01315759,3/9/17,Front,,Open,REAR,Vacant,FALSE,FALSE,1516,N,RIDGEWAY,AVE,60651,1151091.368,1909817.962,26,25,23,41.90843024,-87.72040263,"(41.90843024138244, -87.72040262604985)",170312307001012
742,Vacant/Abandoned Building,17-01319749,3/9/17,Front,,Open,BACK DOOR,Vacant,FALSE,FALSE,9029,S,PAXTON,AVE,60617,1192411.314,1845532.319,7,4,48,41.73111665,-87.57071184,"(41.731116647652, -87.57071184117804)",170314804001010
743,Vacant/Abandoned Building,17-01325338,3/10/17,,,,,,,,8449,S,GILBERT,CT,60620,1172924.69,1848492.36,21,6,71,41.73969102,-87.64201083,"(41.73969101634929, -87.64201082875977)",170317109002017
744,Vacant/Abandoned Building,17-01330558,3/10/17,Front,,Open,FRONT,Vacant,TRUE,FALSE,8449,S,GILBERT,CT,60620,1172924.69,1848492.36,21,6,71,41.73969102,-87.64201083,"(41.73969101634929, -87.64201082875977)",170317109002017
745,Vacant/Abandoned Building,17-01326226,3/10/17,Rear,,Boarded,GARAGE,Vacant,FALSE,FALSE,8422,S,DR MARTIN LUTHER KING JR,DR,60619,1180382.611,1849241.043,6,6,44,41.74157784,-87.6146634,"(41.74157783821984, -87.61466340041504)",170314402023005
746,Vacant/Abandoned Building,17-01332080,3/10/17,Front,,Open,NEEDS TO BE SECURE - AND CLEANED UP .. ALOT OF DUMPING OCCURING,Vacant,FALSE,TRUE,7994,S,EBERHART,AVE,60619,1180961.32,1852105.664,6,6,44,41.7494254,-87.61245513,"(41.74942539933021, -87.6124551259836)",170314402014004
747,Vacant/Abandoned Building,17-01336229,3/10/17,Front,,Open,FRONT DOOR,Vacant,TRUE,TRUE,7339,S,PRINCETON,AVE,60621,1175563.49,1856294.101,6,7,69,41.76104137,-87.63210974,"(41.7610413702423, -87.63210973913156)",170316911003000
748,Vacant/Abandoned Building,17-01335598,3/10/17,Front,,Open,,Vacant,FALSE,TRUE,6432,S,STEWART,AVE,60621,1174730.044,1862312.466,20,7,68,41.77757506,-87.63498526,"(41.777575057727994, -87.63498526180007)",170316809002015
749,Vacant/Abandoned Building,17-01339338,3/10/17,Front,,Boarded,,Vacant,FALSE,TRUE,2306,W,MAYPOLE,AVE,60612,1161000.245,1900959.848,27,12,28,41.88392279,-87.68424843,"(41.88392278757119, -87.68424842820414)",170318378001018
750,Vacant/Abandoned Building,17-01331102,3/10/17,Front,,Open,REAR ENTRY DOOR,Vacant,TRUE,TRUE,6429,S,WOLCOTT,AVE,60636,1164789.066,1862044.332,15,7,67,41.77705501,-87.67143656,"(41.77705501227918, -87.67143656083536)",170316713001014
751,Vacant/Abandoned Building,17-01325465,3/10/17,Rear,,Open,REAR DOOR,Vacant,FALSE,FALSE,10221,S,LAFAYETTE,AVE,60628,1177725.079,1837195.495,9,5,49,41.70858378,-87.6247637,"(41.70858378104769, -87.62476369941328)",170314907002013
752,Vacant/Abandoned Building,17-01326295,3/10/17,Rear,,Open,ALL OVER,Vacant,FALSE,TRUE,11759,S,WALLACE,ST,60628,1174422.66,1826850.77,34,5,53,41.68027022,-87.63716357,"(41.68027021990711, -87.63716356590903)",170315302004065
753,Vacant/Abandoned Building,17-01326726,3/10/17,Front,,Open,FRONT,Vacant,FALSE,FALSE,932,N,HOYNE,AVE,60622,1162231.271,1906318.48,2,12,24,41.89860167,-87.67957806,"(41.8986016717362, -87.67957805611107)",170312423002011
754,Vacant/Abandoned Building,17-01329041,3/10/17,Front,,Open,FRONT WINDOW OUT LARGE PICTURE WINDOW,Vacant,FALSE,TRUE,10635,S,MICHIGAN,AVE,60628,1178815.804,1834437.423,9,5,49,41.70099055,-87.62085296,"(41.70099055444129, -87.62085296358227)",170314909022044
755,Vacant/Abandoned Building,17-01329334,3/10/17,Front,,Open,"FRONT/REAR DOORS, WINDOWS",Vacant,FALSE,TRUE,11115,S,EGGLESTON,AVE,60628,1175270.29,1831198.466,34,22,49,41.69218213,-87.63393164,"(41.692182129302154, -87.6339316432056)",170314912001002
756,Vacant/Abandoned Building,17-01329443,3/10/17,Front,,Open,"FRONT/REAR DOORS, WINDOWS",Vacant,TRUE,FALSE,11127,S,EGGLESTON,AVE,60628,1175273.09,1831118.166,34,22,49,41.69196171,-87.63392378,"(41.69196171158293, -87.63392377910019)",170314912001005
757,Vacant/Abandoned Building,17-01330139,3/10/17,Front,,Open,,Vacant,FALSE,TRUE,347,E,107TH,ST,60628,1180549.174,1834089.809,9,5,49,41.69999713,-87.61451664,"(41.69999712995877, -87.61451663947601)",170314909023027
758,Vacant/Abandoned Building,17-01331289,3/10/17,Rear,,Boarded,BOARDED,Vacant,FALSE,FALSE,833,N,ST LOUIS,AVE,60651,1152895.661,1905334.276,27,11,23,41.89609101,-87.71389344,"(41.89609101239742, -87.71389344079017)",170318366001023
759,Vacant/Abandoned Building,17-01333369,3/10/17,Front,,Open,FRONT,Vacant,FALSE,FALSE,11436,S,CALUMET,AVE,60628,1180623.634,1829063.218,9,5,49,41.68620176,-87.61439762,"(41.68620175869563, -87.61439761845179)",170314914003011
760,Vacant/Abandoned Building,17-01351173,3/11/17,Front,,Open,,Vacant,TRUE,FALSE,8229,S,JUSTINE,ST,60620,1167435.968,1850157.315,21,6,71,41.74437913,-87.66207311,"(41.744379126066086, -87.66207310886693)",170317107004010
761,Vacant/Abandoned Building,17-01344552,3/11/17,Front,,Open,FRONT DOOR,Vacant,FALSE,FALSE,5722,S,RACINE,AVE,60636,1169297.304,1866840.287,16,7,67,41.79011928,-87.6547707,"(41.79011927839038, -87.65477070149495)",170316701001012
762,Vacant/Abandoned Building,17-01344011,3/11/17,Front,,Open,FRONT DOOR,Vacant,FALSE,FALSE,6746,S,CHAMPLAIN,AVE,60637,1181727.92,1860424.029,20,3,42,41.7722342,-87.6093895,"(41.77223419566292, -87.60938949524987)",170314212001013
763,Vacant/Abandoned Building,17-01346984,3/11/17,Front,,Open,FRONT DOOR,Vacant,TRUE,FALSE,5450,S,PAULINA,ST,60609,1165928.697,1868893.359,16,9,61,41.79582545,-87.66706412,"(41.79582545126845, -87.66706411955464)",170316118002002
764,Vacant/Abandoned Building,17-01348729,3/11/17,Front,,Open,FRONT,Vacant,FALSE,FALSE,6409,S,PAULINA,ST,60636,1166098.627,1862162.163,15,7,67,41.7773506,-87.66663238,"(41.77735059583525, -87.6666323796636)",170316712002004
765,Vacant/Abandoned Building,17-01344918,3/11/17,Front,,Open,,Vacant,FALSE,TRUE,4507,W,MAYPOLE,AVE,60624,1146269.73,1901075.808,28,11,26,41.88453399,-87.73833782,"(41.884533993201984, -87.73833781652817)",170312604001014
766,Vacant/Abandoned Building,17-01348409,3/11/17,Front,,Open,,Vacant,FALSE,FALSE,1236,W,96TH,ST,60643,1169772.894,1840998.004,21,22,73,41.71919432,-87.65377531,"(41.7191943183815, -87.65377530775872)",170317304002010
767,Vacant/Abandoned Building,17-01348410,3/11/17,Front,,Boarded,,Vacant,FALSE,FALSE,1232,W,96TH,ST,60643,1169799.794,1840998.704,21,22,73,41.71919566,-87.65367676,"(41.71919565657779, -87.65367676128433)",170317304002016
768,Vacant/Abandoned Building,17-01344419,3/11/17,Front,,Open,,Vacant,FALSE,FALSE,1621,N,LATROBE,AVE,60639,1141154.29,1910276.197,37,25,25,41.90987674,-87.75689565,"(41.90987673860173, -87.75689564947211)",170312503002016
769,Vacant/Abandoned Building,17-01344640,3/11/17,Front,,Open,FRONT WINDOWS,Vacant,FALSE,TRUE,13526,S,BUFFALO,AVE,60633,1200107.341,1815875.285,10,4,55,41.64954435,-87.54351529,"(41.64954434676582, -87.54351528727769)",170315501003015
770,Vacant/Abandoned Building,17-01345466,3/11/17,Front,,Open,FRONT AND REAR,Vacant,FALSE,FALSE,1231,N,HARDING,AVE,60651,1149826.089,1907916.092,37,25,23,41.90323604,-87.72510021,"(41.90323603845399, -87.72510020858748)",170312307003019
771,Vacant/Abandoned Building,17-01350730,3/11/17,Front,,Boarded,,Vacant,FALSE,TRUE,2828,W,FULTON,ST,60612,1157485.535,1901883.455,27,12,27,41.88652947,-87.69712968,"(41.88652947407314, -87.6971296762829)",170318371002010
772,Vacant/Abandoned Building,17-01360910,3/12/17,Front,,Open,FRONT,Vacant,FALSE,TRUE,6220,S,ABERDEEN,ST,60621,1170048.638,1863556.025,16,7,68,41.78109057,-87.65211118,"(41.78109057200613, -87.65211118343629)",170316806002022
773,Vacant/Abandoned Building,17-01360971,3/12/17,Front,,Open,"FRONT/REAR DOORS, WINDOWS",Vacant,FALSE,TRUE,6220,S,ABERDEEN,ST,60621,1170048.638,1863556.025,16,7,68,41.78109057,-87.65211118,"(41.78109057200613, -87.65211118343629)",170316806002022
774,Vacant/Abandoned Building,17-01365402,3/12/17,Front,,Open,BACK DOOR,Vacant,FALSE,FALSE,7007,S,PERRY,AVE,60621,1176609.192,1858529.631,6,7,69,41.76715246,-87.62821003,"(41.76715246242991, -87.62821003175027)",170316903002020
775,Vacant/Abandoned Building,17-01360986,3/12/17,Front,,Open,FRONT,Vacant,FALSE,TRUE,6226,S,ABERDEEN,ST,60621,1170049.838,1863516.025,16,7,68,41.78098078,-87.65210795,"(41.78098078116025, -87.65210794577672)",170316806002023
776,Vacant/Abandoned Building,17-01357465,3/12/17,Rear,,Open,,Vacant,FALSE,TRUE,7020,S,CORNELL,AVE,60649,1188560.8,1858901.45,5,3,43,41.76789555,-87.58439114,"(41.76789554883418, -87.58439113965588)",170314302003002
777,Vacant/Abandoned Building,17-01360566,3/12/17,Rear,,Open,,Vacant,FALSE,FALSE,1021,W,103RD,ST,60643,1171235.48,1836516.683,34,22,73,41.7068651,-87.64854886,"(41.70686509785534, -87.6485488593922)",170317306002055
778,Vacant/Abandoned Building,17-01366298,3/12/17,Front,,Open,FRONT DOOR OR THRU BACK.,Vacant,FALSE,TRUE,3050,N,NAGLE,AVE,60634,1132893.017,1919247.566,36,25,19,41.9346436,-87.78703473,"(41.93464359770091, -87.78703472926969)",170318315001026
779,Vacant/Abandoned Building,17-01367226,3/12/17,Front,,Boarded,"WINDOWS OPEN, GAPING HOLE IN ROOF",Vacant,FALSE,TRUE,1428,W,112TH,PL,60643,1168721.232,1830105.505,34,22,75,41.68932629,-87.65794011,"(41.689326285549996, -87.65794010562485)",170317506004018
780,Vacant/Abandoned Building,17-01376885,3/13/17,Front,,Open,,Vacant,FALSE,FALSE,444,W,WINNECONNA,PKWY,60620,1174644.826,1853247.125,17,6,69,41.7527006,-87.63556726,"(41.75270059843379, -87.6355672637024)",170316912003018
781,Vacant/Abandoned Building,17-01389168,3/13/17,Front,,Open,FRONT DOOR,Vacant,FALSE,TRUE,6820,S,PAULINA,ST,60636,1166186.68,1859474.943,17,7,67,41.76997464,-87.66638598,"(41.769974638815015, -87.66638597599582)",170316715003004
782,Vacant/Abandoned Building,17-01373128,3/13/17,Front,,Open,FRONT DOOR,Vacant,FALSE,FALSE,6539,S,UNIVERSITY,AVE,60637,1184676.696,1861872.181,5,3,42,41.77613943,-87.59853493,"(41.77613943277778, -87.59853492777732)",170318344003004
783,Vacant/Abandoned Building,17-01377647,3/13/17,Front,,Open,ALL OVER,Vacant,FALSE,TRUE,6228,S,ARTESIAN,AVE,60629,1161107.819,1863290.127,16,8,66,41.78055061,-87.68489756,"(41.7805506070326, -87.68489755798738)",170318350002009
784,Vacant/Abandoned Building,17-01379006,3/13/17,,,,,,,,9622,S,PERRY,AVE,60628,1177303.413,1841158.82,21,5,49,41.71946919,-87.62618867,"(41.71946919390791, -87.62618866536947)",170314906001031
785,Vacant/Abandoned Building,17-01385947,3/13/17,Front,,Open,FRONT DOOR AND SIDE WINDOWS,Vacant,FALSE,TRUE,7435,S,KENWOOD,AVE,,1186497.382,1855967.162,8,3,43,41.75989265,-87.59204709,"(41.75989264958036, -87.59204708602742)",170314304004007
