Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What is the Nature of this Code Violation?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
01/18/2017,Completed,02/14/2017,17-00321956,Sanitation Code Violation,Other,3643 N SOUTHPORT AVE,60613,1166321.91502654,1924300.53500074,44,19,6,41.94785894786466,-87.66403790488489,"(41.94785894786466, -87.66403790488489)"
01/18/2017,Open - Dup,,17-00311993,Sanitation Code Violation,Garbage in yard,1439 S LAWNDALE AVE,60623,1151942.15418733,1892810.62518656,24,10,29,41.861743605791936,-87.71772542701335,"(41.861743605791936, -87.71772542701335)"
01/19/2017,Completed,01/19/2017,17-00329853,Sanitation Code Violation,Dumpster not being emptied,3321 N LECLAIRE AVE,60641,1141778.40339664,1921701.73909128,31,16,15,41.941218079393344,-87.75431945957374,"(41.941218079393344, -87.75431945957374)"
01/19/2017,Completed - Dup,01/20/2017,17-00331745,Sanitation Code Violation,Garbage in yard,2180 W 118TH ST,60643,1163911.7944791,1826382.8993659,19,22,75,41.67921291802833,-87.67565151248401,"(41.67921291802833, -87.67565151248401)"
01/19/2017,Completed - Dup,01/20/2017,17-00333652,Sanitation Code Violation,Garbage in alley,2809 W WAVELAND AVE,60618,1156954.99362157,1924463.49011643,33,17,16,41.94850165784789,-87.69846412611004,"(41.94850165784789, -87.69846412611004)"
01/19/2017,Completed,01/20/2017,17-00328478,Sanitation Code Violation,Standing water,4352 W 47TH ST,60632,1148015.77032568,1873109.08521543,14,8,57,41.80775624733463,-87.73264438271458,"(41.80775624733463, -87.73264438271458)"
01/19/2017,Completed,01/20/2017,17-00328772,Sanitation Code Violation,Garbage in yard,4920 S KILPATRICK AVE,60632,1145856.60440705,1871592.71127222,14,8,56,41.80363622201916,-87.74060209631654,"(41.80363622201916, -87.74060209631654)"
01/19/2017,Completed,01/20/2017,17-00328774,Sanitation Code Violation,Construction Site Cleanliness/Fence,5419 S ST LOUIS AVE,60632,1153969.60528551,1868383.12989581,14,8,63,41.794671290517584,-87.71093259122988,"(41.794671290517584, -87.71093259122988)"
01/19/2017,Completed,01/20/2017,17-00328947,Sanitation Code Violation,Garbage in alley,3022 W MONTROSE AVE,60618,1155336.48658386,1929084.16141777,33,17,14,41.96121382047234,-87.70428879179025,"(41.96121382047234, -87.70428879179025)"
01/19/2017,Completed,01/20/2017,17-00330986,Sanitation Code Violation,Garbage in yard,6300 S NARRAGANSETT AVE,60638,1134830.54602004,1862059.11078004,23,8,64,41.777675836397435,-87.78126547400394,"(41.777675836397435, -87.78126547400394)"
01/19/2017,Completed,01/20/2017,17-00331727,Sanitation Code Violation,Dog feces in yard,2222 S SAWYER AVE,60623,1155038.65660508,1889044.80872646,12,10,30,41.85134829129609,-87.70645955787687,"(41.85134829129609, -87.70645955787687)"
01/19/2017,Completed,01/20/2017,17-00333644,Sanitation Code Violation,Dumpster not being emptied,2809 W WAVELAND AVE,60618,1156954.99362157,1924463.49011643,33,17,16,41.94850165784789,-87.69846412611004,"(41.94850165784789, -87.69846412611004)"
01/19/2017,Completed,01/20/2017,17-00333648,Sanitation Code Violation,Garbage in yard,6040 N LANDERS AVE,60646,1142116.96198187,1940065.19802325,39,16,12,41.99160265863543,-87.75261765655821,"(41.99160265863543, -87.75261765655821)"
01/19/2017,Completed,01/20/2017,17-00334233,Sanitation Code Violation,Dumpster not being emptied,2954 N LINDER AVE,60641,1139192.08909206,1919100.84737737,31,25,19,41.93412851048671,-87.76388879783975,"(41.93412851048671, -87.76388879783975)"
01/19/2017,Completed,01/20/2017,17-00337716,Sanitation Code Violation,Dog feces in yard,2031 N HARLEM AVE,60707,1127766.40139733,1912695.00247034,29,25,25,41.91675062611723,-87.80602357020054,"(41.91675062611723, -87.80602357020054)"
01/19/2017,Completed,01/20/2017,17-00337729,Sanitation Code Violation,Dog feces in yard,2037 N HARLEM AVE,60707,1127765.20139733,1912735.90247034,29,25,25,41.91686288135333,-87.80602705516034,"(41.91686288135333, -87.80602705516034)"
01/19/2017,Completed,01/20/2017,17-00339118,Sanitation Code Violation,Garbage in alley,5220 W DIVERSEY AVE,60639,1141096.12521316,1918116.76737271,31,25,19,41.93139317832992,-87.75691572185566,"(41.93139317832992, -87.75691572185566)"
01/19/2017,Completed,01/20/2017,17-00339661,Sanitation Code Violation,Construction Site Cleanliness/Fence,2338 S OAKLEY AVE,60608,1161403.9496016,1888331.80880463,25,10,31,41.84926185800056,-87.68311721317613,"(41.84926185800056, -87.68311721317613)"
01/19/2017,Completed,01/20/2017,17-00339788,Sanitation Code Violation,Garbage in yard,2342 S OAKLEY AVE,60608,1161404.5496016,1888312.00880463,25,10,31,41.8492075122836,-87.6831155613285,"(41.8492075122836, -87.6831155613285)"
01/19/2017,Completed,01/20/2017,17-00341669,Sanitation Code Violation,Dumpster not being emptied,4950 N CHRISTIANA AVE,60625,1153162.65658214,1932355.57289356,33,17,14,41.970234292632774,-87.71219380078114,"(41.970234292632774, -87.71219380078114)"
01/19/2017,Completed,01/20/2017,17-00342066,Sanitation Code Violation,Other,3128 W 103RD ST,60655,1157247.02367554,1836168.80581936,19,22,74,41.7062042984367,-87.69978408485134,"(41.7062042984367, -87.69978408485134)"
01/19/2017,Completed,01/20/2017,17-00345962,Sanitation Code Violation,Other,5102 W DEMING PL,60639,1141945.19192751,1916487.09846887,31,25,19,41.926905494748155,-87.75383598765971,"(41.926905494748155, -87.75383598765971)"
01/19/2017,Completed,01/20/2017,17-00347826,Sanitation Code Violation,Garbage in yard,6019 S SPAULDING AVE,60629,1155424.80118262,1864437.68000511,23,8,66,41.783815371023444,-87.70570197961082,"(41.783815371023444, -87.70570197961082)"
01/19/2017,Completed - Dup,01/23/2017,17-00334570,Sanitation Code Violation,Garbage in alley,2407 N SPAULDING AVE,60647,1153672.61991475,1915804.02463186,35,14,22,41.924805507279636,-87.7107607015661,"(41.924805507279636, -87.7107607015661)"
01/19/2017,Completed - Dup,01/23/2017,17-00335860,Sanitation Code Violation,Garbage in alley,2407 N SPAULDING AVE,60647,1153672.61991475,1915804.02463186,35,14,22,41.924805507279636,-87.7107607015661,"(41.924805507279636, -87.7107607015661)"
01/19/2017,Completed,01/23/2017,17-00329564,Sanitation Code Violation,Other,3199 N SPAULDING AVE,60618,1153827.3599035,1921089.37321253,35,14,21,41.939305833041615,-87.71005093137107,"(41.939305833041615, -87.71005093137107)"
01/19/2017,Completed,01/23/2017,17-00334456,Sanitation Code Violation,Overflowing carts,1057 W MADISON ST,60607,1169185.48609897,1900202.70179282,25,12,28,41.881671304893985,-87.65421353185027,"(41.881671304893985, -87.65421353185027)"
01/19/2017,Completed,01/23/2017,17-00344552,Sanitation Code Violation,Construction Site Cleanliness/Fence,310 W 118TH ST,60628,1176290.14966876,1826679.18110818,34,5,53,41.67975774206477,-87.63033281802038,"(41.67975774206477, -87.63033281802038)"
01/19/2017,Completed - Dup,01/24/2017,17-00342658,Sanitation Code Violation,Garbage in yard,725 E 105TH PL,60628,1183007.88700068,1835157.06887626,9,5,50,41.7028691632372,-87.60548088861785,"(41.7028691632372, -87.60548088861785)"
01/19/2017,Completed,01/24/2017,17-00328587,Sanitation Code Violation,Overflowing carts,719 N ELIZABETH ST,60642,1167724.823275,1905006.40035,27,12,24,41.89488459086696,-87.6594384901649,"(41.89488459086696, -87.6594384901649)"
01/19/2017,Completed,01/24/2017,17-00329333,Sanitation Code Violation,Garbage in alley,1457 S KOSTNER AVE,60623,1147287.9118818,1892627.19380953,24,10,29,41.86133055515046,-87.73481521004562,"(41.86133055515046, -87.73481521004562)"
01/19/2017,Completed,01/24/2017,17-00330246,Sanitation Code Violation,Construction Site Cleanliness/Fence,2832 W FULTON ST,60612,1157458.43526808,1901882.75457407,27,12,27,41.88652810449699,-87.69722921356555,"(41.88652810449699, -87.69722921356555)"
01/19/2017,Completed,01/24/2017,17-00330684,Sanitation Code Violation,Garbage in yard,10147 S EMERALD AVE,60628,1173098.91318782,1837569.81199906,34,22,73,41.709714174504654,-87.64169403236845,"(41.709714174504654, -87.64169403236845)"
01/19/2017,Completed,01/24/2017,17-00331374,Sanitation Code Violation,Garbage in yard,725 E 105TH PL,60628,1183007.88700068,1835157.06887626,9,5,50,41.7028691632372,-87.60548088861785,"(41.7028691632372, -87.60548088861785)"
01/19/2017,Completed,01/24/2017,17-00336310,Sanitation Code Violation,Overflowing carts,5007 W LAWRENCE AVE,60630,1142091.31703206,1931450.49492256,45,16,15,41.96796372815088,-87.75292669920334,"(41.96796372815088, -87.75292669920334)"
01/19/2017,Completed,01/25/2017,17-00335700,Sanitation Code Violation,Garbage in yard,3305 W CRYSTAL ST,60651,1154102.80821723,1908126.86040924,26,14,23,41.9037301241813,-87.70938521377411,"(41.9037301241813, -87.70938521377411)"
01/19/2017,Completed,01/25/2017,17-00336831,Sanitation Code Violation,Overflowing carts,3319 W DIVISION ST,60651,1153902.95008427,1907785.33567725,26,11,23,41.90279693551766,-87.71012845708984,"(41.90279693551766, -87.71012845708984)"
01/19/2017,Completed,01/26/2017,17-00334436,Sanitation Code Violation,Dumpster not being emptied,7800 S PRAIRIE AVE,60619,1179384.16892206,1853353.10901324,6,6,69,41.75288464393446,-87.61819640305521,"(41.75288464393446, -87.61819640305521)"
01/19/2017,Completed,01/26/2017,17-00342241,Sanitation Code Violation,Garbage in yard,131 E 69TH ST,60637,1178489.13550201,1859300.72939114,6,3,69,41.76922594038943,-87.62129590930628,"(41.76922594038943, -87.62129590930628)"
01/19/2017,Completed - Dup,01/30/2017,17-00330849,Sanitation Code Violation,Garbage in yard,4250 W VAN BUREN ST,60624,1148458.91040779,1897691.57786877,28,11,26,41.87520534745557,-87.73038608428541,"(41.87520534745557, -87.73038608428541)"
01/19/2017,Completed,01/30/2017,17-00329160,Sanitation Code Violation,Overflowing carts,4250 W VAN BUREN ST,60624,1148458.91040779,1897691.57786877,28,11,26,41.87520534745557,-87.73038608428541,"(41.87520534745557, -87.73038608428541)"
01/19/2017,Completed,02/10/2017,17-00330885,Sanitation Code Violation,Garbage in alley,8264 S ANTHONY AVE,60617,1189940.1560284,1850541.14001597,8,4,45,41.74492105949718,-87.57960373403384,"(41.74492105949718, -87.57960373403384)"
01/19/2017,Completed,02/14/2017,17-00337058,Sanitation Code Violation,Overflowing carts,7622 S CONSTANCE AVE,60649,1189859.26809869,1854801.00553008,8,4,43,41.75661245787157,-87.57976340728463,"(41.75661245787157, -87.57976340728463)"
01/20/2017,Completed,01/20/2017,17-00350479,Sanitation Code Violation,Standing water,4400 W 47TH ST,60632,1147817.86992036,1873104.40358949,14,8,57,41.80774719359453,-87.73337035816313,"(41.80774719359453, -87.73337035816313)"
01/20/2017,Completed,01/20/2017,17-00350484,Sanitation Code Violation,Standing water,4428 W 47TH ST,60632,1147525.329801,1873096.85220467,14,8,57,41.807732070447514,-87.73444352464061,"(41.807732070447514, -87.73444352464061)"
01/20/2017,Completed,01/20/2017,17-00351482,Sanitation Code Violation,Other,647 W DIVERSEY PKWY,60614,1171489.41910126,1918851.60189371,43,19,7,41.93279456566448,-87.64520427166785,"(41.93279456566448, -87.64520427166785)"
01/20/2017,Completed,01/20/2017,17-00351484,Sanitation Code Violation,Other,525 W DEMING PL,60614,1172174.5781251,1917259.59920376,43,19,7,41.928410925848226,-87.64273352347575,"(41.928410925848226, -87.64273352347575)"
01/20/2017,Completed,01/20/2017,17-00351938,Sanitation Code Violation,Dumpster not being emptied,3038 N ASHLAND AVE,60657,1165120.46916634,1920348.27182763,32,19,6,41.937039396341895,-87.66856678945939,"(41.937039396341895, -87.66856678945939)"
01/20/2017,Completed,01/23/2017,17-00352430,Sanitation Code Violation,Garbage in yard,10033 S VAN VLISSINGEN RD,60617,1192171.55128628,1838860.88100964,7,4,51,41.71281538961224,-87.57180635426089,"(41.71281538961224, -87.57180635426089)"
01/20/2017,Completed,01/23/2017,17-00354219,Sanitation Code Violation,Other,4434 W DIVERSEY AVE,60639,1146216.76022083,1918243.22499581,31,25,20,41.93164417963035,-87.73809486265608,"(41.93164417963035, -87.73809486265608)"
01/20/2017,Completed,01/23/2017,17-00354316,Sanitation Code Violation,Other,3125 N KOSTNER AVE,60641,1146502.18562636,1920417.42158542,31,25,20,41.937604929966405,-87.73699038399253,"(41.937604929966405, -87.73699038399253)"
01/20/2017,Completed,01/23/2017,17-00354830,Sanitation Code Violation,Other,4858 W WRIGHTWOOD AVE,60639,1143559.69117448,1916857.61133367,31,25,19,41.92789212398805,-87.74789403725467,"(41.92789212398805, -87.74789403725467)"
01/20/2017,Completed,01/23/2017,17-00356182,Sanitation Code Violation,Construction Site Cleanliness/Fence,1627 W HOWARD ST,60626,1163983.08003224,1950345.86626875,49,24,1,42.019377994413134,-87.67189556843432,"(42.019377994413134, -87.67189556843432)"
01/20/2017,Completed,01/23/2017,17-00358565,Sanitation Code Violation,Garbage in yard,999 S FINANCIAL PL,60605,1175127.0700185,1895950.06997613,25,1,32,41.869870727228985,-87.63252390884914,"(41.869870727228985, -87.63252390884914)"
01/20/2017,Completed,01/23/2017,17-00359744,Sanitation Code Violation,Construction Site Cleanliness/Fence,3525 W 57TH PL,60629,1153882.08997831,1866262.15002409,23,8,63,41.788852750116355,-87.71130978505678,"(41.788852750116355, -87.71130978505678)"
01/20/2017,Completed,01/23/2017,17-00362059,Sanitation Code Violation,Dog feces in yard,5148 S KENNETH AVE,60632,1147568.23037407,1870080.60799352,23,8,57,41.79945421670574,-87.73436326863013,"(41.79945421670574, -87.73436326863013)"
01/20/2017,Completed,01/23/2017,17-00364412,Sanitation Code Violation,Other,6019 S SPAULDING AVE,60629,1155424.80118262,1864437.68000511,23,8,66,41.783815371023444,-87.70570197961082,"(41.783815371023444, -87.70570197961082)"
01/20/2017,Completed,01/23/2017,17-00364652,Sanitation Code Violation,Other,6436 W 63RD PL,60638,1134598.85891521,1861724.64477794,23,8,64,41.776762077306984,-87.78212272136405,"(41.776762077306984, -87.78212272136405)"
01/20/2017,Completed,01/23/2017,17-00365771,Sanitation Code Violation,Other,4622 S LAWLER AVE,60638,1143469.52461392,1873516.43792674,22,8,56,41.808960071987,-87.74930890363262,"(41.808960071987, -87.74930890363262)"
01/20/2017,Completed,01/23/2017,17-00365827,Sanitation Code Violation,Other,4641 S LAWLER AVE,60638,1143472.82461392,1873389.03792674,22,8,56,41.808610404825735,-87.7492999751616,"(41.808610404825735, -87.7492999751616)"
01/20/2017,Completed,01/24/2017,17-00357232,Sanitation Code Violation,Garbage in alley,3400 W FULTON BLVD,60624,1153663.68617079,1901791.51637756,28,11,27,41.88635408196011,-87.71116697235101,"(41.88635408196011, -87.71116697235101)"
01/20/2017,Completed,01/24/2017,17-00358851,Sanitation Code Violation,Dumpster not being emptied,2858 W ROOSEVELT RD,60612,1157414.20997249,1894580.28127825,28,11,29,41.86649029997101,-87.69759025238294,"(41.86649029997101, -87.69759025238294)"
01/20/2017,Completed,01/24/2017,17-00359164,Sanitation Code Violation,Other,734 N CENTRAL PARK AVE,60624,1152250.8540212,1904660.98338651,27,11,23,41.89425618235024,-87.71627948463944,"(41.89425618235024, -87.71627948463944)"
01/20/2017,Completed,01/24/2017,17-00361861,Sanitation Code Violation,Other,5856 W DIVISION ST,60651,1137018.29881723,1907395.20256616,29,25,25,41.90204620976199,-87.77215905068807,"(41.90204620976199, -87.77215905068807)"
01/20/2017,Completed,01/24/2017,17-00362373,Sanitation Code Violation,Other,2521 W HARRISON ST,60612,1159579.91017542,1897280.55630325,28,11,28,41.87385583064465,-87.68956538808258,"(41.87385583064465, -87.68956538808258)"
01/20/2017,Completed,01/24/2017,17-00362400,Sanitation Code Violation,Other,2523 W HARRISON ST,60612,1159556.51017542,1897280.05630325,28,11,28,41.873854940165195,-87.68965131561272,"(41.873854940165195, -87.68965131561272)"
01/20/2017,Completed,01/24/2017,17-00362429,Sanitation Code Violation,Other,2527 W HARRISON ST,60612,1159523.81017542,1897279.25630325,28,11,28,41.87385341774189,-87.68977139661341,"(41.87385341774189, -87.68977139661341)"
01/20/2017,Completed,01/25/2017,17-00353288,Sanitation Code Violation,Garbage in yard,2337 N BOSWORTH AVE,60614,1165535.49283413,1915686.7128778,2,18,7,41.92423897775973,-87.66717463027385,"(41.92423897775973, -87.66717463027385)"
01/20/2017,Completed,01/25/2017,17-00353507,Sanitation Code Violation,Overflowing carts,1807 N HARDING AVE,60647,1149760.51997337,1911803.81847445,26,25,20,41.91390561496192,-87.7252398214168,"(41.91390561496192, -87.7252398214168)"
01/20/2017,Completed,01/25/2017,17-00355681,Sanitation Code Violation,Dumpster not being emptied,3900 W NORTH AVE,60647,1150085.40599979,1910350.88008228,26,25,23,41.90991228671646,-87.72408415605484,"(41.90991228671646, -87.72408415605484)"
01/20/2017,Completed,01/25/2017,17-00357886,Sanitation Code Violation,Other,1425 N LUNA AVE,60651,1139077.10987743,1908933.25341531,37,25,25,41.90622959828963,-87.76455917763164,"(41.90622959828963, -87.76455917763164)"
01/20/2017,Completed,01/25/2017,17-00358846,Sanitation Code Violation,Other,9522 S INDIANA AVE,60628,1179263.85008843,1841880.23846996,9,5,49,41.721404447910764,-87.61898629375304,"(41.721404447910764, -87.61898629375304)"
01/20/2017,Completed,01/25/2017,17-00361722,Sanitation Code Violation,Dumpster not being emptied,5519 W CHICAGO AVE,60651,1139278.92171482,1904793.01879225,37,15,25,41.894864622414126,-87.76391878143454,"(41.894864622414126, -87.76391878143454)"
01/20/2017,Completed,01/26/2017,17-00359990,Sanitation Code Violation,Other,6722 S RHODES AVE,60637,1181063.43638449,1860563.19261874,20,3,42,41.77263139633647,-87.6118209905565,"(41.77263139633647, -87.6118209905565)"
01/20/2017,Completed,01/26/2017,17-00360171,Sanitation Code Violation,Other,6700 S RHODES AVE,60637,1181058.13638449,1860710.09261874,20,3,42,41.77303462652566,-87.61183590115932,"(41.77303462652566, -87.61183590115932)"
01/20/2017,Completed,01/26/2017,17-00363269,Sanitation Code Violation,Garbage in yard,12030 S WENTWORTH AVE,60628,1177098.98003371,1825371.25472116,9,5,53,41.676150442411796,-87.62741137661091,"(41.676150442411796, -87.62741137661091)"
01/20/2017,Completed,01/26/2017,17-00364325,Sanitation Code Violation,Other,7151 S PARNELL AVE,60621,1173863.53993096,1857489.21397699,6,7,68,41.764358760552476,-87.63830475160482,"(41.764358760552476, -87.63830475160482)"
