,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What is the Nature of this Code Violation?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,FIPS
120,1/3/17,Completed,1/6/17,17-00051369,Sanitation Code Violation,Garbage in alley,4615 S VINCENNES AVE,60653,1180398.522,1874477.804,3,2,38,41.81082964,-87.61383148,"(41.81082964482348, -87.61383147748963)",170313812002002
121,1/3/17,Completed,1/6/17,17-00052242,Sanitation Code Violation,Other,5111 S UNIVERSITY AVE,,1184675.09,1871365.283,5,2,41,41.80218933,-87.59824327,"(41.802189332807956, -87.5982432675211)",170318363002002
122,1/3/17,Completed,1/6/17,17-00058891,Sanitation Code Violation,Other,3500 S INDIANA AVE,60653,1178175.023,1881831.301,3,2,35,41.83105904,-87.62176362,"(41.831059039179216, -87.62176362286692)",170318395001011
123,1/3/17,Completed,1/6/17,17-00059191,Sanitation Code Violation,Standing water,3234 S INDIANA AVE,60616,1178132.762,1883593.343,3,2,35,41.83589518,-87.62186513,"(41.835895175433606, -87.62186513355007)",170318395001010
124,1/3/17,Completed,1/9/17,17-00045415,Sanitation Code Violation,Other,7218 S EMERALD AVE,60621,1172592.901,1857010.961,6,7,68,41.76307446,-87.64297602,"(41.76307445651187, -87.64297602282147)",170316813001005
125,1/3/17,Completed,1/9/17,17-00051900,Sanitation Code Violation,Other,1900 N AUSTIN AVE,60639,1136103.375,1912012.406,29,25,25,41.91473275,-87.77540944,"(41.91473275392529, -87.77540943656781)",170312504005001
126,1/3/17,Completed,1/11/17,17-00045848,Sanitation Code Violation,Garbage in yard,5522 S LOOMIS BLVD,60636,1167940.332,1868028.426,16,7,67,41.79340895,-87.65971221,"(41.793408952516785, -87.659712205023)",170316702001007
127,1/4/17,Completed - Dup,1/4/17,17-00063448,Sanitation Code Violation,Overflowing carts,6814 S PARNELL AVE,60621,1173745.534,1859724.042,6,7,68,41.77049401,-87.63867112,"(41.770494008398664, -87.63867111738581)",170316812003010
128,1/4/17,Completed,1/4/17,17-00063814,Sanitation Code Violation,Garbage in alley,2442 N ASHLAND AVE,60614,1165255.423,1916412.08,32,19,7,41.92623539,-87.66818304,"(41.92623539390892, -87.66818304285388)",170310707002013
129,1/4/17,Completed,1/4/17,17-00066461,Sanitation Code Violation,Other,3018 N HOYNE AVE,60618,1161825.651,1920030.521,32,19,5,41.93623694,-87.6806846,"(41.93623693947293, -87.68068460122586)",170310514001010
130,1/4/17,Completed,1/5/17,17-00062572,Sanitation Code Violation,Dumpster not being emptied,1018 N LAVERGNE AVE,60651,1142839.612,1906372.13,37,15,25,41.8991323,-87.75080179,"(41.8991322957253, -87.75080178587201)",170312511001009
131,1/4/17,Completed,1/5/17,17-00065189,Sanitation Code Violation,Garbage in alley,9457 S BISHOP ST,60620,1168325.087,1842021.189,21,22,73,41.72203333,-87.65904882,"(41.722033330437235, -87.65904882133202)",170317302011012
132,1/4/17,Completed,1/5/17,17-00065759,Sanitation Code Violation,Dog feces in yard,2727 W RASCHER AVE,60625,1157185.53,1936087.288,40,20,4,41.98039332,-87.69729955,"(41.98039332250494, -87.69729955027643)",170310402023005
133,1/4/17,Completed,1/5/17,17-00066913,Sanitation Code Violation,Other,3062 N OAKLEY AVE,60618,1160493.612,1920356.98,32,19,5,41.93716049,-87.68557091,"(41.93716048515929, -87.68557091380838)",170318437002011
134,1/4/17,Completed,1/5/17,17-00068501,Sanitation Code Violation,Dumpster not being emptied,8959 S THROOP ST,60620,1169231.509,1845341.898,21,22,73,41.73112632,-87.65563297,"(41.73112631621627, -87.65563297319633)",170317302013012
135,1/4/17,Completed,1/5/17,17-00069624,Sanitation Code Violation,Dog feces in yard,7239 S MILLARD AVE,60629,1153289.496,1856348.184,13,8,65,41.76165903,-87.71374454,"(41.76165903247137, -87.71374454285248)",170316504003014
136,1/4/17,Completed,1/5/17,17-00070596,Sanitation Code Violation,Dumpster not being emptied,4424 S DREXEL BLVD,60653,1183065.974,1875873.32,4,2,39,41.81459735,-87.60400419,"(41.81459734650083, -87.60400418682198)",170313903002009
137,1/4/17,Completed,1/5/17,17-00070736,Sanitation Code Violation,Garbage in yard,727 E 105TH PL,60628,1183019.687,1835157.469,9,5,50,41.70286999,-87.60543767,"(41.70286998721061, -87.60543766793339)",170315002001024
138,1/4/17,Completed,1/5/17,17-00070741,Sanitation Code Violation,Garbage in yard,2342 W PALMER ST,60647,1160246.55,1914783.344,32,14,22,41.92187117,-87.6866334,"(41.921871173277246, -87.68663340472668)",170312216002015
139,1/4/17,Completed,1/5/17,17-00070787,Sanitation Code Violation,Dumpster not being emptied,2506 N GREENVIEW AVE,60614,1165900.088,1916759.166,32,19,7,41.92717407,-87.66580429,"(41.92717407108804, -87.66580428699989)",170310706002012
140,1/4/17,Completed,1/5/17,17-00071462,Sanitation Code Violation,Garbage in alley,432 E 63RD ST,60637,1180333.618,1863337.303,20,3,42,41.7802606,-87.61441127,"(41.78026060045307, -87.61441126765736)",170314207005001
141,1/4/17,Completed,1/5/17,17-00071574,Sanitation Code Violation,Garbage in alley,4107 W WELLINGTON AVE,60641,1148475.554,1919630.078,31,25,21,41.93540649,-87.72975821,"(41.93540649334316, -87.72975820861481)",170312104002008
142,1/4/17,Completed,1/5/17,17-00072188,Sanitation Code Violation,Other,6251 N CLAREMONT AVE,60659,1159516.288,1941446.016,50,24,2,41.99505008,-87.68857949,"(41.99505007650471, -87.68857949099304)",170310209013005
143,1/4/17,Completed,1/5/17,17-00072592,Sanitation Code Violation,Garbage in alley,1310 N LA SALLE DR,60610,1174892.277,1909097.196,2,18,8,41.90595244,-87.63299196,"(41.905952444333785, -87.63299196329922)",170310802022003
144,1/4/17,Completed,1/5/17,17-00074446,Sanitation Code Violation,Other,1345 N LEAVITT ST,60622,1161487.588,1909097.12,2,14,24,41.90624199,-87.6822321,"(41.90624199295739, -87.68223209968212)",170312412001012
145,1/4/17,Completed,1/5/17,17-00075105,Sanitation Code Violation,Construction Site Cleanliness/Fence,4925 W WARWICK AVE,60641,1142844.913,1924479.894,30,16,15,41.94882176,-87.75033012,"(41.94882175875773, -87.75033012444902)",170311508002007
146,1/4/17,Completed,1/5/17,17-00077827,Sanitation Code Violation,Dog feces in yard,4814 W ADDISON ST,60641,1143640.36,1923500.583,30,16,15,41.94611956,-87.74743077,"(41.946119557293635, -87.74743077398837)",170311508003018
147,1/4/17,Completed,1/5/17,17-00078403,Sanitation Code Violation,Standing water,3144 S CALUMET AVE,60616,1179112.51,1884221.875,4,2,35,41.83759759,-87.61825094,"(41.83759758900061, -87.61825093877796)",170318420001000
148,1/4/17,Completed,1/5/17,17-00078998,Sanitation Code Violation,Other,6446 S INGLESIDE AVE,60637,1183833.413,1862447.967,20,3,42,41.77773917,-87.60160834,"(41.77773917368086, -87.60160834216317)",170314208001008
149,1/4/17,Completed,1/6/17,17-00064039,Sanitation Code Violation,Other,1525 E 57TH ST,60637,1187506.741,1867509.929,5,2,41,41.79154304,-87.58798119,"(41.79154303646672, -87.58798118575099)",170314110002010
150,1/4/17,Completed,1/6/17,17-00065447,Sanitation Code Violation,Garbage in alley,5142 N LECLAIRE AVE,60630,1141440.365,1933824.893,45,16,11,41.97449135,-87.75526132,"(41.97449134814815, -87.75526132238802)",170311204002015
151,1/4/17,Completed,1/6/17,17-00066546,Sanitation Code Violation,Garbage in alley,1610 N HARDING AVE,60647,1149804.307,1910412.12,26,25,23,41.91008581,-87.72511521,"(41.91008581011609, -87.72511521228988)",170312304002007
152,1/4/17,Completed,1/6/17,17-00068034,Sanitation Code Violation,Garbage in yard,4250 W NORTH AVE,60639,1147686.649,1910292.451,26,25,23,41.90979837,-87.73289779,"(41.90979836938964, -87.73289778721355)",170312306004002
153,1/4/17,Completed,1/6/17,17-00070482,Sanitation Code Violation,Other,1228 N KEELER AVE,60651,1148152.624,1907968.66,37,25,23,41.90341269,-87.73124589,"(41.90341268757451, -87.73124589240165)",170312306005008
154,1/4/17,Completed,1/6/17,17-00070668,Sanitation Code Violation,Garbage in yard,3516 W POTOMAC AVE,60651,1152623.44,1908425.596,26,14,23,41.90457928,-87.7148114,"(41.90457928189116, -87.714811399565)",170312308001015
155,1/4/17,Completed,1/6/17,17-00070740,Sanitation Code Violation,Garbage in yard,941 N LARAMIE AVE,60651,1141519.937,1905772.242,37,15,25,41.89751062,-87.75566381,"(41.897510618330344, -87.75566381418741)",170312512002000
156,1/4/17,Completed,1/6/17,17-00070792,Sanitation Code Violation,Garbage in alley,3602 N CLARK ST,60613,1168358.869,1924095.428,44,19,6,41.94725223,-87.65655653,"(41.94725223496991, -87.65655652843823)",170310611001015
157,1/4/17,Completed,1/6/17,17-00070794,Sanitation Code Violation,Garbage in yard,833 N WALLER AVE,60651,1138207.94,1904990.609,29,15,25,41.89542627,-87.76784748,"(41.89542627184948, -87.76784748261467)",170312513002007
158,1/4/17,Completed,1/6/17,17-00073522,Sanitation Code Violation,Garbage in yard,1342 N CICERO AVE,60651,1144124.222,1908601.81,37,25,25,41.90522675,-87.74602733,"(41.90522675204986, -87.74602732655762)",170318313001025
159,1/4/17,Completed,1/6/17,17-00076526,Sanitation Code Violation,Other,5034 W VAN BUREN ST,60644,1142944.902,1897543.556,29,15,25,41.87490366,-87.75063525,"(41.87490366388609, -87.75063525041287)",170312522013007
160,1/4/17,Completed,1/6/17,17-00077217,Sanitation Code Violation,Overflowing carts,4954 W BYRON ST,60641,1142627.28,1925463.45,45,16,15,41.95152479,-87.75110556,"(41.95152478501645, -87.75110555529628)",170311508001007
161,1/4/17,Completed - Dup,1/9/17,17-00075694,Sanitation Code Violation,Garbage in alley,7146 S LOWE AVE,60621,1173382.49,1857509.721,6,7,68,41.76442569,-87.64006731,"(41.764425687967375, -87.64006731021067)",170316813002008
162,1/4/17,Completed,1/9/17,17-00063375,Sanitation Code Violation,Other,7124 S LAFAYETTE AVE,60621,1177077.409,1857614,6,7,69,41.76462932,-87.62652141,"(41.76462932233327, -87.6265214115069)",170316911001012
163,1/4/17,Completed,1/9/17,17-00063558,Sanitation Code Violation,Garbage in alley,7648 S PRAIRIE AVE,60619,1179359.642,1854358.442,6,6,69,41.75564395,-87.61825566,"(41.75564395052403, -87.61825566336054)",170316913001020
164,1/4/17,Completed,1/9/17,17-00065178,Sanitation Code Violation,Other,4245 N SHERIDAN RD,60613,1168836.939,1928406.557,46,19,3,41.95907176,-87.65467379,"(41.95907176464655, -87.65467379459112)",170310321002004
165,1/4/17,Completed,1/9/17,17-00066945,Sanitation Code Violation,Garbage in yard,4612 S FAIRFIELD AVE,60632,1158809.876,1873959.628,15,9,58,41.8098764,-87.69303093,"(41.80987639891263, -87.6930309270647)",170318428002006
166,1/4/17,Completed,1/9/17,17-00067645,Sanitation Code Violation,Garbage in yard,7115 S CHAMPLAIN AVE,60619,1181795.19,1857984.09,6,3,69,41.76553721,-87.60921821,"(41.765537205046414, -87.6092182052077)",170316909004000
167,1/4/17,Completed,1/9/17,17-00067975,Sanitation Code Violation,Construction Site Cleanliness/Fence,7117 S CHAMPLAIN AVE,60619,1181795.59,1857970.69,6,3,69,41.76550042,-87.60921715,"(41.765500424850465, -87.60921715256968)",170316909001007
168,1/4/17,Completed,1/9/17,17-00068944,Sanitation Code Violation,Other,8100 S KILPATRICK AVE,60652,1146519.419,1850506.163,18,8,70,41.74575862,-87.73870591,"(41.74575861894008, -87.7387059097925)",170317003013006
169,1/4/17,Completed,1/9/17,17-00069631,Sanitation Code Violation,Dumpster not being emptied,7146 S LOWE AVE,60621,1173382.49,1857509.721,6,7,68,41.76442569,-87.64006731,"(41.764425687967375, -87.64006731021067)",170316813002008
170,1/4/17,Completed,1/9/17,17-00070795,Sanitation Code Violation,Garbage in yard,3302 S CARPENTER ST,60608,1169853.067,1882920.721,11,9,60,41.83423361,-87.65226558,"(41.834233608397525, -87.65226558438106)",170318397003005
171,1/4/17,Completed,1/9/17,17-00078812,Sanitation Code Violation,Garbage in yard,7824 S WINCHESTER AVE,60620,1164717.613,1852777.402,17,6,71,41.75162679,-87.67195972,"(41.751626785937134, -87.67195971700814)",170317104006013
172,1/4/17,Completed,1/10/17,17-00064891,Sanitation Code Violation,Garbage in yard,3719 W 83RD PL,60652,1153051.277,1848955.215,18,8,70,41.74137619,-87.71481244,"(41.74137619418609, -87.71481243824245)",170317004013037
173,1/4/17,Completed,1/10/17,17-00064962,Sanitation Code Violation,Garbage in yard,3721 W 83RD PL,60652,1153037.877,1848954.815,18,8,70,41.74137536,-87.71486155,"(41.74137536080157, -87.71486154623992)",170317004013037
174,1/4/17,Completed,1/10/17,17-00064994,Sanitation Code Violation,Garbage in yard,3723 W 83RD PL,60652,1153024.477,1848954.415,18,8,70,41.74137453,-87.71491065,"(41.74137452739607, -87.71491065423638)",170317004013037
175,1/4/17,Completed,1/10/17,17-00070671,Sanitation Code Violation,Garbage in yard,3917 N TROY ST,60618,1154689.603,1925879.497,33,17,16,41.95243302,-87.70675324,"(41.95243302050509, -87.70675324110807)",170311607005011
176,1/4/17,Completed,1/11/17,17-00076605,Sanitation Code Violation,Garbage in yard,4832 S SEELEY AVE,60609,1163507.21,1872614.313,15,9,61,41.80608736,-87.67583948,"(41.80608736484727, -87.67583948440698)",170316115001006
177,1/4/17,Completed,1/13/17,17-00064979,Sanitation Code Violation,Other,7239 S RICHMOND ST,60629,1157958.883,1856483.532,18,8,66,41.76193688,-87.69662694,"(41.761936882191726, -87.69662693941538)",170316611001016
178,1/4/17,Completed,1/13/17,17-00067774,Sanitation Code Violation,Garbage in alley,10338 S WALDEN PKWY,60643,1165597.288,1836098.748,19,22,72,41.7058394,-87.66920768,"(41.70583939623581, -87.66920768133302)",170317207001003
179,1/4/17,Completed,1/13/17,17-00070502,Sanitation Code Violation,Garbage in yard,1439 S LAWNDALE AVE,60623,1151942.154,1892810.625,24,10,29,41.86174361,-87.71772543,"(41.861743605791936, -87.71772542701335)",170318387004008
180,1/4/17,Completed,1/17/17,17-00064493,Sanitation Code Violation,Garbage in yard,9107 S CONSTANCE AVE,60617,1190104.166,1844953.281,8,4,48,41.72958349,-87.5791822,"(41.729583492539774, -87.57918220418298)",170314804005011
181,1/4/17,Completed,1/17/17,17-00070672,Sanitation Code Violation,Garbage in yard,4410 S SHIELDS AVE,60609,1174712.136,1875650.62,3,9,37,41.81417671,-87.63465349,"(41.814176709025574, -87.63465349131873)",170318355002013
182,1/5/17,Completed,1/5/17,17-00083625,Sanitation Code Violation,Other,6614 S GREENWOOD AVE,60637,1184357.525,1861369.168,5,3,42,41.7747666,-87.5997207,"(41.77476659631564, -87.59972070200267)",170318344003009
183,1/5/17,Completed,1/5/17,17-00089468,Sanitation Code Violation,Garbage in alley,2708 N LEHMANN CT,60614,1172009.426,1918480.758,43,19,7,41.93176549,-87.64330428,"(41.931765487011646, -87.64330427931452)",170310701023000
184,1/5/17,Completed,1/6/17,17-00082862,Sanitation Code Violation,Garbage in alley,222 N RACINE AVE,60607,1168466.932,1901688.426,27,12,28,41.88576381,-87.65680902,"(41.8857638130894, -87.65680901985888)",170318330002049
185,1/5/17,Completed,1/6/17,17-00083328,Sanitation Code Violation,Dog feces in yard,2511 N MAPLEWOOD AVE,60647,1158940.073,1916650.066,32,14,22,41.92702053,-87.69138242,"(41.9270205297971, -87.69138241970379)",170318309002006
186,1/5/17,Completed,1/6/17,17-00084060,Sanitation Code Violation,Other,3999 W IRVING PARK RD,60618,1149011.137,1926281.36,45,17,16,41.95364779,-87.72761716,"(41.95364778803479, -87.72761716373047)",170311609002001
187,1/5/17,Completed,1/6/17,17-00084068,Sanitation Code Violation,Garbage in alley,3345 N PULASKI RD,60641,1149136.578,1921990.536,30,17,21,41.94187099,-87.72726756,"(41.941870992058966, -87.72726756056215)",170318311003018
188,1/5/17,Completed,1/6/17,17-00084106,Sanitation Code Violation,Garbage in alley,3325 N PULASKI RD,60641,1149139.978,1921874.036,30,17,21,41.94155124,-87.72725809,"(41.94155124048943, -87.72725809146766)",170318311003018
189,1/5/17,Completed,1/6/17,17-00085715,Sanitation Code Violation,Other,2340 W MADISON ST,60612,1160814.399,1899960.662,27,12,28,41.88118479,-87.68495859,"(41.88118478663091, -87.68495859305065)",170318378001043
190,1/5/17,Completed,1/6/17,17-00085842,Sanitation Code Violation,Garbage in alley,1415 N SPRINGFIELD AVE,60651,1150120.799,1909134.298,26,25,23,41.90657318,-87.72398589,"(41.906573176669916, -87.72398588634)",170312307004015
191,1/5/17,Completed,1/6/17,17-00086116,Sanitation Code Violation,Garbage in yard,2823 S AVERS AVE,60623,1151167.251,1884952.991,22,10,30,41.84019651,-87.72077574,"(41.840196507221535, -87.72077574087976)",170313017022000
192,1/5/17,Completed,1/6/17,17-00087991,Sanitation Code Violation,Garbage in alley,2665 N HALSTED ST,60614,1170478.306,1918080.99,43,19,7,41.93070218,-87.64894259,"(41.930702180704024, -87.64894259366646)",170310703001013
193,1/5/17,Completed,1/6/17,17-00089496,Sanitation Code Violation,Construction Site Cleanliness/Fence,846 W WEBSTER AVE,60614,1170188.226,1914832.401,43,18,7,41.92179425,-87.65010369,"(41.92179424529716, -87.65010368650586)",170310711001012
194,1/5/17,Completed,1/6/17,17-00090778,Sanitation Code Violation,Dumpster not being emptied,2726 W MADISON ST,60612,1158202.732,1899905.328,27,12,27,41.88108669,-87.69455002,"(41.881086689431335, -87.69455001657009)",170318374001008
195,1/5/17,Completed,1/9/17,17-00083500,Sanitation Code Violation,Garbage in alley,3501 W ARMITAGE AVE,60647,1152929.75,1913071.626,26,14,22,41.91732234,-87.71356291,"(41.91732233974077, -87.71356291413485)",170312228001000
196,1/5/17,Completed,1/9/17,17-00088596,Sanitation Code Violation,Garbage in alley,3420 W GRACE ST,60618,1152819.855,1925053.614,35,17,16,41.95020405,-87.71364848,"(41.9502040453022, -87.7136484784506)",170311608003000
197,1/5/17,Completed,1/9/17,17-00089215,Sanitation Code Violation,Garbage in yard,6929 S GREEN ST,60621,1171830.939,1858904.25,6,7,68,41.76828662,-87.64571327,"(41.76828661897089, -87.64571327045824)",170316811002006
198,1/5/17,Completed,1/10/17,17-00087235,Sanitation Code Violation,Other,4340 N SPAULDING AVE,60618,1153603.232,1928769.16,33,17,16,41.96038418,-87.71066961,"(41.96038417507217, -87.71066960910046)",170311605011005
199,1/5/17,Completed,1/10/17,17-00087914,Sanitation Code Violation,Garbage in alley,5818 S TRUMBULL AVE,60629,1154374.555,1865823.21,23,8,63,41.78763844,-87.70951575,"(41.78763844183967, -87.70951574593464)",170316309002007
200,1/5/17,Completed - Dup,1/12/17,17-00090964,Sanitation Code Violation,Overflowing carts,4048 N MOZART ST,60618,1156658.418,1926773.348,33,17,16,41.95484608,-87.69949149,"(41.9548460781068, -87.69949148880588)",170311606021000
201,1/5/17,Completed,1/12/17,17-00090963,Sanitation Code Violation,Overflowing carts,4048 N MOZART ST,60618,1156658.418,1926773.348,33,17,16,41.95484608,-87.69949149,"(41.9548460781068, -87.69949148880588)",170311606021000
